2026-04-16 03:21:43,799 REPLAY: op=13,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'blocked', 1: 'created'}
2026-04-16 03:21:43,865 REPLAY: op=17,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'blocked', 1: 'created'}
2026-04-16 03:21:43,888 REPLAY: op=20,1,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:44,049 REPLAY: op=6,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:44,271 REPLAY: op=5,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:44,431 REPLAY: op=6,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:45,106 REPLAY: op=2,0,1,1 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:45,131 MUTATE-GEN: op=12,3,439,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:45,166 MUTATE-GEN: op=10,0,4,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:45,305 MUTATE-GEN: op=13,3,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:45,334 MUTATE-GEN: op=19,0,1,1 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:45,379 MUTATE-GEN: op=2,0,2,2 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:45,788 MUTATE-GEN: op=7,0,-11,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:45,988 MUTATE-GEN: op=17,3,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:46,033 MUTATE-GEN: op=2,0,1,2 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:46,280 MUTATE-GEN: op=5,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'blocked', 1: 'spin'}
2026-04-16 03:21:46,318 MUTATE-GEN: op=23,1,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'dead'}
2026-04-16 03:21:47,565 EXIT status: work_conserving_broken=False cfs_util_decay_broken=False rt_util_decay_broken=False
